GeneID	GSM2367963	GSM2367964	GSM2367966	GSM2367967	GSM2367969	GSM2367970	GSM2367974	GSM2367975	GSM2367977	GSM2367978
107984378	0	0	0	0	0	0	0	0	0	0
105376594	0	0	0	0	0	0	0	0	0	0
105376595	0	0	0	0	0	0	0	0	0	0
338645	3	11	0	1	5	21	21	66	2	20
105376596	0	0	0	0	0	0	0	0	0	0
63982	0	0	17	1	1	0	2	3	0	0
105376599	0	0	0	0	0	0	0	0	0	0
105376598	0	0	0	0	0	0	0	0	0	0
143662	0	0	70	0	2	0	0	0	0	0
107987160	0	0	0	0	0	0	0	0	0	0
159963	1	20	11	3	23	6	11	16	12	5
387758	62	74	101	716	129	32	447	170	542	21
8424	1	0	2	1	0	0	1	1	0	0
103695435	0	0	0	0	0	0	1	0	1	0
105376600	0	0	0	0	0	0	1	0	0	0
105376601	0	0	0	0	0	0	0	0	0	0
91057	159	92	377	53	87	35	233	148	149	81
55366	166	1231	517	228	430	518	724	1061	329	846
105376671	0	0	0	0	0	0	0	0	0	0
55327	576	856	797	662	795	477	1268	1158	483	810
497258	0	0	0	0	0	0	0	0	0	0
102465881	0	0	0	0	0	0	0	0	0	0
101410541	0	0	0	0	0	0	0	0	0	0
627	0	0	0	0	0	0	0	0	0	0
81930	43	9	105	2	73	33	128	51	17	19
693195	0	0	0	0	0	0	0	0	0	0
196074	68	67	74	46	186	107	246	198	80	110
102466876	0	0	0	0	0	0	0	0	0	0
105376602	0	0	1	0	0	0	0	0	0	0
105376604	0	0	0	0	0	0	0	0	0	0
105376603	0	0	1	0	0	0	0	0	0	0
105376605	0	0	0	0	0	0	0	0	0	0
105376606	0	0	0	0	0	0	0	0	0	0
106456574	0	0	0	0	0	0	0	0	0	0
3739	0	0	0	0	0	0	0	0	0	1
107984321	0	0	0	0	0	0	0	0	0	0
105376607	0	0	0	0	0	0	0	0	0	0
2488	0	0	0	0	0	0	0	0	0	0
120534	67	50	170	116	143	77	166	143	108	64
102723403	0	0	0	0	0	0	0	0	0	0
744	3	15	34	134	10	13	11	27	9	0
105376609	0	0	0	0	0	0	0	0	0	0
101928316	0	0	0	0	0	0	0	0	0	0
101928338	0	0	0	0	0	0	0	0	0	0
107984419	0	0	0	0	0	0	0	0	0	0
341019	3	5	18	2	3	4	5	0	1	0
105376611	0	0	0	0	0	0	0	0	0	0
120526	20	15	24	48	18	9	65	39	53	39
196294	38	26	117	12	39	45	80	77	33	32
26610	59	80	100	62	45	19	116	99	53	88
5080	1	6	0	0	2	4	46	7	0	5
440034	4	0	13	0	1	0	0	1	0	0
103157000	0	0	0	0	0	0	0	0	0	0
107984420	0	0	0	0	0	0	0	0	0	0
100506675	0	0	0	0	0	0	0	0	0	0
105376613	0	0	0	0	0	0	0	0	0	0
101928385	0	0	0	0	0	0	0	0	0	0
5954	725	450	1515	623	684	241	1761	715	1532	473
107984322	0	0	0	0	0	0	0	0	0	0
106635521	0	0	0	0	0	0	0	0	0	0
7490	58	0	13	5	10	0	10	0	122	0
51352	0	0	0	0	0	0	0	0	0	0
107984351	2	0	0	0	0	0	0	0	0	0
10480	1627	809	2416	1330	1555	581	1664	1205	766	636
493860	0	0	0	0	0	0	1	0	0	0
79056	48	196	101	12	60	69	136	220	33	159
79832	120	231	314	337	295	205	433	359	165	177
105376615	0	0	0	0	0	0	0	0	0	0
91614	17	30	102	13	40	54	89	66	19	42
55346	12	126	63	193	89	106	151	218	79	90
283267	2	4	5	3	2	3	3	9	2	4
1479	89	75	130	48	130	40	205	118	103	74
338739	0	1	1	1	0	0	0	0	0	0
10114	273	751	510	2934	880	365	1105	1203	559	484
25758	3	1	7	29	38	1	18	2	32	0
105376617	0	0	0	0	0	0	0	0	0	0
100131378	0	0	1	0	2	2	0	0	0	0
966	1	1	2	5	32	20	30	22	10	8
26273	152	237	511	235	454	356	544	740	186	226
101928440	0	0	0	0	0	0	0	0	0	0
105376619	0	0	0	0	0	0	0	0	0	0
105376620	3	0	0	0	0	0	0	0	0	0
4005	0	0	1	0	0	2	1	0	3	0
105376621	0	0	0	0	0	0	0	0	0	0
101929918	0	0	0	0	0	0	0	0	0	0
4076	1337	1273	2099	1336	2265	862	3486	2179	1499	1483
55226	329	192	332	281	601	105	575	200	288	262
25841	50	216	32	74	212	77	377	188	79	71
102723539	2	0	7	2	1	2	2	3	5	1
105376622	0	0	0	0	0	0	0	0	0	0
847	1121	1373	1253	1186	1548	1693	1206	2662	1295	1883
2001	21	0	2	0	15	0	0	2	0	0
105376623	0	0	0	0	0	0	0	0	0	0
26298	3806	3288	887	14	1957	2187	1041	3553	2344	5151
102723568	0	0	2	0	0	0	0	1	0	1
105376625	0	0	0	0	0	0	0	0	0	0
105376624	0	0	1	0	0	0	0	0	0	0
51074	1152	307	358	270	342	425	421	425	152	175
8050	346	355	828	710	297	209	372	542	246	384
100616437	0	0	0	0	0	0	0	0	0	0
105376626	0	0	0	0	0	0	0	0	0	0
105376627	0	0	0	0	0	0	0	0	0	0
100507144	2	0	0	0	0	0	0	0	0	0
960	61	24	200	18	227	19	321	72	42	38
109623487	0	0	0	0	0	0	0	0	0	0
6506	5	0	4	1	2	4	2	0	0	0
107984324	0	0	0	0	0	0	0	0	0	0
25891	6	109	6	97	34	43	68	80	64	29
24147	58	10	94	32	112	4	62	10	66	8
54765	331	610	416	1775	1366	649	1415	884	568	531
143458	22	5	31	7	81	14	47	18	46	3
100616311	0	0	0	0	0	0	0	0	0	0
101928510	3	0	3	0	0	0	0	0	0	0
29099	82	126	180	112	196	115	231	215	138	110
79899	270	1961	284	17	756	1038	610	1093	341	1125
7189	16	31	35	14	40	15	40	49	27	25
5896	1	0	0	0	1	0	0	0	0	0
5897	0	0	0	0	0	0	0	0	0	0
119710	33	41	55	110	44	55	66	124	36	19
107984325	0	0	0	0	0	0	0	0	0	0
107984326	0	0	0	0	0	0	0	0	0	0
105376631	0	0	0	0	0	0	0	0	0	0
105376632	0	0	0	0	0	0	0	0	0	0
105376633	0	0	0	0	0	0	0	0	0	0
105376634	0	1	0	0	0	0	0	0	0	0
103312105	0	0	0	0	0	0	0	0	0	0
105376635	0	0	0	0	0	0	0	0	0	0
101928536	0	0	0	0	0	0	0	0	0	0
101928563	0	0	0	0	0	0	0	0	0	0
107984362	0	0	0	0	0	0	0	0	0	0
105376636	0	0	0	0	0	0	0	0	0	0
105376637	0	0	0	0	0	0	0	0	0	0
57689	0	0	1	0	0	0	0	0	0	0
105376640	0	0	0	0	0	0	0	0	0	0
102723644	0	0	0	0	0	0	0	0	0	0
105376639	0	0	0	0	0	0	0	0	0	0
101928591	0	0	0	0	0	0	0	0	0	0
105376641	0	0	0	0	0	0	0	0	0	0
100507205	0	0	2	0	0	0	0	0	0	0
105376642	0	0	0	0	0	0	0	0	0	0
399881	0	0	0	1	0	0	0	0	0	0
8539	287	246	783	300	984	353	1359	1041	405	495
55761	41	130	102	68	302	107	370	248	120	142
100313777	0	0	0	0	0	0	0	0	0	0
100507261	0	0	0	0	0	0	0	0	0	0
51144	611	327	1083	138	715	253	854	841	508	624
406918	0	0	0	0	0	0	0	0	0	0
107984328	9	5	32	5	5	3	5	3	5	4
105376644	0	0	0	0	0	0	0	0	0	0
221120	46	38	191	56	204	78	89	113	55	37
729799	59	24	138	18	28	9	30	24	26	16
100507300	2	0	0	0	0	0	0	0	0	0
387763	21	41	19	186	157	58	303	231	398	185
390110	4	1	3	0	1	1	0	0	0	0
84680	27	29	26	35	45	23	31	57	29	18
2132	14	22	11	3	17	9	39	23	8	5
60529	1	0	3	2	0	0	0	0	0	1
105376645	0	0	1	0	0	0	0	0	0	0
105376646	0	0	0	0	1	0	0	0	0	0
3732	270	204	311	275	466	144	1107	330	595	399
105376647	0	0	0	0	0	0	0	0	0	0
90139	6	49	198	1496	75	63	115	241	141	17
9537	92	62	78	36	150	76	317	235	207	187
105376649	0	0	0	0	0	0	0	0	0	0
221122	30	4	71	0	0	1	0	0	0	0
105376650	0	0	0	0	0	0	0	0	0	0
56981	0	0	1	1	0	0	1	0	0	0
105376652	0	0	0	0	0	0	1	0	0	0
101060179	0	0	0	0	0	0	1	0	0	0
57586	17	48	61	9	6	60	67	206	40	89
101928812	0	0	0	0	0	0	0	0	0	0
399886	0	0	0	0	0	0	0	0	0	0
105376654	0	0	2	0	0	0	0	0	0	0
105376655	0	0	1	0	0	0	0	0	0	0
105376656	0	0	0	0	0	0	0	0	0	0
8534	10	28	2	14	61	12	29	23	112	40
102465691	0	0	0	0	0	0	0	0	0	0
100507384	0	0	0	0	0	0	0	0	0	0
105376658	0	0	0	0	0	0	0	0	0	0
374387	1	3	1	5	3	7	6	8	2	0
55343	325	879	292	87	609	513	687	726	557	995
1408	112	266	231	576	373	338	334	470	270	257
9479	4	36	10	127	69	18	91	58	53	18
143678	23	1	15	2	5	2	2	1	3	1
9409	195	191	244	148	252	145	178	212	234	216
120071	26	9	95	0	26	3	204	4	71	2
51317	40	116	44	668	236	58	397	285	176	102
105376661	0	0	0	0	0	0	0	0	0	0
101928894	0	0	0	0	0	0	0	0	0	0
105376662	0	0	0	0	0	0	0	0	0	0
101928919	0	0	0	0	0	0	0	0	0	0
90993	14	686	146	33	478	202	732	1025	484	555
8525	3	1	0	29	5	6	8	8	6	1
100616368	0	0	0	0	0	0	0	0	0	0
4192	663	4350	4683	770	2795	487	4485	2376	1895	373
1132	63	6	148	29	4	7	11	6	0	1
55626	161	288	148	230	272	162	278	231	170	215
100422827	0	0	0	0	0	0	0	0	0	0
100422825	0	0	0	0	0	0	0	0	0	0
283254	46	59	65	29	51	49	46	66	53	44
9776	1	1	1	0	3	1	1	6	1	0
392	414	1657	765	2158	2183	809	2315	1884	2158	1109
79797	56	61	31	38	0	0	178	133	68	70
2147	53	1	75	5	12	3	0	1	7	2
9793	377	311	676	635	1048	260	1573	656	520	421
100847020	0	0	0	0	0	0	0	0	0	0
692108	0	0	0	0	1	0	0	0	0	0
100507401	0	0	1	0	4	1	1	2	0	0
4038	92	166	99	72	1113	90	120	215	125	106
79096	182	207	687	219	577	239	340	417	250	199
107984329	0	0	0	0	0	0	1	0	0	0
84364	194	500	387	572	409	202	459	359	290	320
29763	52	32	66	771	123	32	404	188	99	7
102466726	0	0	0	0	0	0	0	0	0	0
1643	88	123	135	291	158	76	214	189	166	100
53	93	287	106	210	242	140	367	313	322	384
10062	66	218	191	61	165	254	379	281	201	166
8567	5	4	11	10	1	0	7	8	4	0
101928943	0	0	0	0	0	0	0	0	0	0
4607	0	5	4	1	6	0	1	2	1	1
6688	98	176	79	151	460	160	700	327	334	189
100616222	0	0	0	0	0	0	0	0	0	0
91252	68	88	56	383	163	43	216	132	479	98
5702	1864	1371	2833	3352	1349	850	1749	1640	1334	1306
5913	3	1	0	8	1	0	0	1	0	1
10658	205	319	202	168	359	99	557	247	372	315
114971	231	145	671	167	370	268	420	338	211	162
55709	72	169	152	165	99	64	158	175	99	121
4722	1453	1611	4515	1297	1138	2041	1905	2628	652	1373
399888	6	2	14	12	11	7	0	13	2	0
114900	0	0	0	0	0	0	0	0	0	0
23788	1104	498	2310	394	860	639	961	937	592	936
79841	2	3	6	0	4	1	3	4	4	3
23360	32	91	71	108	126	28	234	134	117	87
23279	166	140	266	164	344	105	394	208	196	176
5795	195	1087	90	309	341	387	449	515	468	814
100423000	0	0	0	0	0	0	0	0	0	0
119765	65	7	89	1	1	0	0	0	1	0
119764	35	3	48	2	4	0	0	0	0	0
390113	77	6	125	3	2	1	1	1	2	0
256148	69	9	117	3	0	0	1	0	0	0
256144	9	1	42	0	0	0	0	0	3	0
79346	0	0	0	0	0	0	0	0	0	0
403253	14	5	33	2	0	1	1	0	0	0
283116	2	0	1	0	0	0	0	0	0	0
646754	0	0	1	0	0	0	0	0	0	0
2346	19	23	20	14	34	13	40	17	70	10
440040	0	0	0	0	0	0	0	0	0	0
283092	17	4	65	2	4	0	0	0	0	0
283093	15	5	40	0	0	0	0	0	0	0
403257	1	0	1	0	0	0	0	0	0	0
101060224	0	0	0	0	1	0	0	0	0	0
107984330	0	0	0	0	0	0	0	0	0	0
441601	0	0	0	0	1	0	0	0	0	0
105369150	0	0	0	0	0	0	0	0	0	0
646813	0	0	1	0	0	0	0	0	0	0
119749	33	3	88	2	1	2	0	0	0	0
81318	21	2	60	1	3	0	0	0	0	0
79097	0	0	0	0	0	0	0	0	0	0
440041	0	0	0	0	0	0	0	0	0	0
81327	25	6	69	4	1	1	0	0	2	0
81328	26	5	37	2	1	0	0	0	0	0
81309	12	2	39	2	0	1	0	0	0	0
219428	37	3	79	2	0	3	0	0	0	0
219429	6	3	23	0	0	0	0	0	0	0
81300	25	1	69	4	2	0	1	1	0	0
219431	24	0	42	1	4	0	1	0	0	0
219432	27	3	42	1	3	0	1	0	0	0
390142	6	2	32	3	3	2	0	0	0	0
219436	43	12	78	6	5	2	0	0	0	0
219437	39	6	113	0	3	1	0	0	2	0
219438	59	6	72	2	2	1	1	0	0	0
26338	25	4	76	1	1	0	0	0	0	0
390144	14	2	18	2	1	0	0	0	0	0
84767	0	0	0	0	0	0	0	0	0	0
390148	11	0	11	0	1	0	1	0	0	0
10798	8	1	20	1	1	0	0	0	0	0
282770	19	1	44	2	0	1	0	0	0	0
219445	0	0	0	0	0	0	0	0	0	0
338674	16	4	50	2	0	1	0	0	0	0
219447	34	4	75	3	1	1	0	0	0	0
120586	36	2	39	0	1	0	0	0	0	0
390151	34	1	55	4	1	0	0	0	0	0
390152	28	0	54	1	3	1	0	0	0	0
81168	31	4	75	0	0	2	0	1	1	0
219453	11	2	21	0	0	0	0	0	0	0
282775	30	5	70	0	4	6	3	4	0	2
219464	18	4	45	0	0	0	0	0	1	0
390154	14	2	28	1	3	1	0	0	0	0
390155	25	3	50	0	3	0	0	0	0	0
219469	47	5	108	2	1	0	0	1	0	0
219473	49	4	126	0	1	1	0	0	1	1
390157	18	1	16	0	0	2	0	0	0	0
219477	6	0	16	0	0	1	0	0	0	0
219417	17	5	75	2	1	1	0	0	0	0
79482	0	0	0	0	0	0	0	0	0	0
219479	13	0	20	0	1	0	0	0	0	0
390162	14	2	46	0	2	0	0	1	1	0
219482	18	4	58	0	2	1	0	0	0	0
219484	65	4	103	4	4	2	0	0	0	0
219487	22	3	60	1	5	1	0	0	0	0
390167	27	4	28	3	2	1	0	1	0	0
390168	12	2	26	1	1	1	2	0	0	0
338675	27	1	59	0	0	2	0	0	0	0
219493	15	0	63	1	0	0	0	0	0	1
390174	37	6	58	2	2	1	0	0	2	0
283189	16	1	38	1	1	0	0	0	0	0
102465135	0	0	0	0	0	0	0	0	0	0
101927120	0	0	1	0	0	0	0	0	0	0
105369310	0	0	0	0	0	0	0	0	0	0
390181	16	1	32	1	0	1	0	0	0	2
219525	14	3	29	0	5	0	0	0	1	0
105369309	0	0	2	0	0	0	0	0	0	0
219527	0	10	2	25	17	5	13	13	147	1
187	29	14	97	24	160	18	148	62	100	29
107984364	0	0	1	0	0	0	0	0	0	0
85456	205	943	108	722	708	328	678	653	706	677
6749	709	668	1109	940	1824	563	2347	1101	734	609
5024	2	0	1	1	0	0	0	1	0	0
10394	0	0	0	0	0	0	3	0	0	0
5553	0	1	3	2	4	1	0	3	5	2
105369312	0	0	0	0	0	0	0	0	0	0
29015	106	115	62	244	383	107	480	231	558	133
349667	1	14	3	15	16	1	25	2	89	4
8501	121	88	139	219	307	71	477	255	285	136
26519	736	249	1643	268	673	523	679	419	304	259
219537	0	0	3	0	3	0	0	0	1	0
9246	506	718	664	685	506	286	1532	604	765	581
710	131	1091	104	2529	1574	344	3493	1440	3146	502
406919	0	0	0	0	0	0	0	0	0	0
219539	2	14	2	40	13	8	10	16	22	10
10978	52	36	129	26	126	42	111	113	58	72
25921	350	812	340	449	1402	614	1515	1098	774	1106
219541	249	193	974	200	334	192	460	310	250	163
100528016	11	74	21	552	90	56	143	153	158	59
51075	710	744	1705	560	1677	1186	2368	1766	575	929
280636	2751	1007	4805	684	2067	2685	1781	1969	1074	683
643376	2	0	3	1	1	0	0	0	0	1
1500	11	74	20	552	90	57	142	152	157	59
107984331	0	0	2	0	0	0	0	1	0	0
219956	0	0	2	0	0	0	0	1	0	0
219952	35	1	51	0	0	2	0	0	0	0
219954	32	1	55	2	2	0	0	1	0	0
219957	53	5	103	5	0	1	0	0	0	0
219958	30	5	100	1	1	2	0	0	0	0
219959	30	3	62	1	4	0	0	0	0	2
219960	81	7	89	2	3	1	0	3	1	0
81341	44	4	142	0	5	0	0	1	0	0
219965	27	2	39	1	0	0	0	0	0	0
441608	8	2	14	1	0	1	0	0	0	0
390190	18	1	37	3	1	0	0	0	0	0
390191	21	1	65	3	1	2	1	0	0	0
105369313	0	0	0	0	0	0	0	0	0	0
219968	41	8	162	3	1	2	6	1	0	2
9404	7	8	3	4	41	13	72	35	19	28
80829	112	359	271	537	295	252	647	709	264	450
386607	111	359	272	543	295	257	646	710	265	451
1270	0	0	1	7	1	7	1	3	1	1
10249	0	1	1	1	2	0	0	1	0	0
219970	0	4	26	0	2	0	2	7	0	0
92292	2	0	65	0	37	0	14	4	5	4
283194	0	0	12	0	10	0	5	2	0	3
100287520	0	0	0	0	0	1	0	0	0	0
105369315	0	0	2	0	0	1	0	0	0	0
374393	58	22	316	1	284	81	358	100	49	84
101927204	0	0	0	0	0	0	0	0	0	0
63901	98	198	247	94	222	72	505	229	175	195
23220	250	644	138	89	428	338	402	468	472	981
219972	75	159	79	72	159	133	443	494	153	406
390195	27	3	60	3	2	0	0	0	0	0
219981	44	8	109	1	1	2	0	0	0	0
219982	46	0	47	0	3	1	1	0	0	0
219983	26	4	61	1	0	0	1	0	0	0
390197	51	9	71	2	1	0	0	0	0	0
219986	50	3	82	4	0	2	2	1	0	0
390199	44	5	112	0	1	1	0	0	0	0
102723575	0	0	0	0	0	0	0	0	0	0
100188993	0	0	0	0	0	0	0	0	0	0
100189283	0	0	0	0	0	0	0	0	0	0
100189115	0	0	0	0	0	0	0	0	0	0
100189240	0	0	0	0	0	0	0	0	0	0
100189238	0	0	0	0	0	0	0	0	0	0
100189415	0	0	0	0	0	0	0	0	0	0
105369317	0	0	0	0	0	0	0	0	0	0
100049613	0	0	0	0	0	0	0	0	0	0
100009605	0	0	0	0	0	0	0	0	0	0
5007	59	162	127	219	863	336	866	778	283	442
100422880	0	0	0	0	0	0	0	0	0	0
101927226	1	0	0	0	0	0	0	0	0	0
219988	79	134	264	121	469	150	813	312	146	170
105369318	0	0	0	0	0	0	0	0	0	0
390201	48	1	101	0	5	2	1	0	0	0
81343	0	0	0	0	0	0	0	0	0	0
6809	82	525	936	45	207	221	724	604	91	308
54948	385	273	1086	316	208	120	548	517	235	341
2694	1	0	15	1	11	2	0	1	7	0
6947	2	0	10	0	13	1	3	3	2	0
255649	0	0	0	0	0	0	0	0	0	0
107987155	0	0	0	0	0	0	0	0	0	0
219990	0	0	0	0	0	0	0	0	0	0
932	0	0	1	0	2	1	1	3	1	0
2206	0	35	4	15	16	7	29	46	21	18
105369319	0	0	0	0	0	0	0	0	0	0
64231	92	411	456	223	481	382	1133	902	449	432
643680	0	0	0	0	1	2	1	0	0	0
102465250	0	0	0	0	0	0	0	0	0	0
51338	59	236	79	113	181	141	456	276	257	174
245802	1	0	0	0	0	0	0	1	6	0
58475	37	77	27	47	177	128	289	213	132	125
84689	1	6	1	0	4	5	18	19	0	4
64232	0	0	0	0	0	0	0	0	0	0
931	3	3	5	0	154	176	171	30	15	21
54860	5	4488	6	0	37	1122	119	3750	2	1623
105369320	1	2	3	0	1	1	0	3	0	1
503497	0	0	0	0	0	2	0	0	0	0
105369321	0	0	0	0	0	0	0	0	0	0
283197	0	0	0	0	0	0	0	0	0	0
83661	0	278	22	0	132	381	13	156	33	1011
728588	1	0	0	0	0	0	0	0	0	0
219995	0	0	0	0	0	0	0	0	0	0
341116	0	3	0	0	3	0	0	10	0	1
105369322	0	0	0	0	0	0	0	0	0	0
79080	389	85	398	174	624	88	550	153	251	148
11251	2	278	2	10	11	74	27	140	8	123
22917	2	5	2	0	5	4	5	3	4	1
27339	1052	396	1058	771	1428	362	1700	960	866	793
107984333	0	0	0	0	0	0	0	0	0	0
105369323	0	0	0	0	0	0	0	0	0	0
79073	225	291	217	989	832	208	846	567	455	281
54972	107	34	50	81	233	16	587	23	727	50
51296	29	124	17	375	116	59	267	125	149	126
923	20	47	17	3	102	46	95	31	25	83
105369326	0	0	0	0	0	0	0	0	0	0
105369325	0	0	0	0	1	0	1	0	0	0
921	14	44	9	12	175	50	189	62	44	82
55048	143	386	135	507	614	257	445	471	263	245
643834	3	0	1	1	2	4	0	7	0	0
643847	2	0	1	0	2	3	0	8	1	0
5222	1	0	1	0	0	1	0	3	1	0
220001	0	2	2	3	1	2	3	2	1	1
1642	1122	1713	2583	2229	3051	966	3186	2140	1772	1553
26007	476	426	679	269	468	205	656	507	405	415
220002	47	170	35	52	69	50	59	131	58	102
51524	111	136	166	91	152	80	166	121	131	124
51259	61	44	110	21	132	68	150	95	64	31
79869	235	337	261	525	443	158	622	460	325	323
54949	447	525	1383	332	557	366	798	833	433	519
220004	13	15	35	17	30	18	28	19	14	10
105369329	0	0	0	0	0	0	0	0	0	0
100616470	0	0	0	0	0	0	0	0	0	0
390205	83	11	86	83	33	4	62	12	14	3
9066	119	193	133	21	1085	65	292	197	111	56
105369331	1	0	0	0	0	0	0	0	0	0
101927495	0	0	0	0	0	0	0	0	0	0
113157	43	24	26	22	86	37	52	46	41	23
747	108	86	66	94	195	71	168	105	99	245
745	58	154	156	13	174	81	327	187	69	185
26070	0	3	0	0	0	0	0	0	0	0
746	1262	852	2743	545	1361	719	1393	1338	918	778
693196	0	0	0	0	0	0	0	0	0	0
2237	175	27	188	81	329	99	350	170	99	81
3992	77	8	65	66	250	53	238	113	139	18
100302263	0	0	0	0	0	0	0	0	0	0
9415	119	104	245	762	233	60	481	169	609	53
3995	58	40	66	94	162	41	155	63	102	21
102465446	0	0	0	0	0	0	0	0	0	0
5866	13	78	9	118	53	34	106	63	194	30
7439	14692	30679	25937	10344	23632	13626	24669	30916	11247	9352
107984334	11	8	14	12	48	7	36	18	26	6
2495	14699	30684	25950	10339	23683	13680	24716	30980	11244	9362
399900	0	0	0	0	0	0	1	0	0	0
100507521	0	0	0	0	0	0	0	0	0	0
3619	106	102	163	166	367	115	626	257	169	154
10648	0	0	0	0	0	0	0	0	0	0
4246	2	190	0	0	5	39	3	142	0	17
10647	1	1	2	0	0	0	0	0	0	0
4250	0	0	1	0	0	0	0	0	0	0
404552	0	0	0	0	0	0	0	0	0	0
80150	2	6	12	2	34	39	78	111	17	45
107984335	1	0	1	0	0	0	0	0	0	0
102723765	0	0	1	0	0	0	0	0	0	0
7356	0	0	1	0	0	0	0	0	0	0
79026	72	2091	109	13822	2009	1450	1579	3360	790	1313
1937	26581	15008	33759	18008	49159	24628	38542	40806	20351	17080
102465447	0	0	0	0	1	0	0	0	0	0
64852	148	198	155	295	468	140	237	209	327	270
9219	349	516	586	457	938	250	1244	731	532	502
256364	42	181	174	169	196	73	281	209	267	146
6094	4	14	18	77	13	5	15	16	16	5
26229	169	190	168	207	192	84	162	149	233	178
23193	209	229	155	245	643	221	483	449	475	457
80789	0	0	0	0	2	1	0	1	0	0
79081	38	31	93	10	38	20	63	48	26	41
102288414	0	0	0	0	0	2	1	1	0	1
751071	889	601	686	145	402	1348	305	563	370	156
692158	873	592	672	136	384	1339	284	541	347	136
790955	533	428	871	187	466	482	335	464	251	309
51035	825	1305	1906	2227	2292	1152	1573	1930	1041	713
221091	4	91	8	350	25	57	71	101	37	19
100534595	493	864	490	2216	1394	480	1275	1204	784	866
26580	91	104	120	130	203	84	141	259	135	105
2785	0	13	2	49	0	4	6	13	0	0
221092	402	760	371	2086	1192	397	1136	946	649	764
283237	3	2	7	2	9	4	8	14	3	1
79842	0	0	3	0	1	0	0	0	0	0
5436	760	219	2033	273	331	160	447	333	334	237
10629	131	87	116	123	130	91	144	97	106	133
374395	643	913	1548	265	951	647	802	841	550	792
102465448	0	0	0	0	0	0	0	0	0	0
79064	597	178	698	86	234	306	233	325	282	279
10482	351	700	439	1041	829	265	880	638	773	593
102465257	0	0	0	0	0	0	0	0	0	0
6811	366	573	733	372	579	389	596	683	540	545
105369332	0	0	0	0	0	1	1	1	0	0
54663	175	48	225	84	590	134	382	186	126	95
23642	409	161	837	96	399	202	645	205	194	103
9304	1	0	0	0	1	0	1	0	1	0
9298	0	0	0	0	0	0	0	0	0	0
9299	0	0	0	0	0	0	0	0	0	0
9297	0	0	0	0	1	0	0	0	0	0
9300	0	0	0	0	0	0	0	0	0	0
9301	7	1	10	1	3	2	14	1	4	5
9302	0	0	0	0	1	0	0	0	0	0
9303	0	0	0	0	0	0	0	0	0	0
6520	1067	676	1029	479	1887	349	2678	817	843	437
1128	0	6	0	1	2	4	0	13	0	10
105369333	0	0	0	0	0	0	0	0	0	0
9356	2	0	1	0	0	0	1	0	0	0
9376	0	0	0	0	0	0	0	0	0	0
283238	0	0	3	0	0	0	0	0	0	0
387601	2	0	0	0	0	0	0	0	0	0
105369334	0	0	1	0	0	0	0	0	0	0
387775	1	0	0	0	0	2	0	0	0	0
114571	0	0	0	0	0	1	0	0	0	0
117245	0	13	3	77	11	14	11	26	16	3
85329	1	1	3	2	12	0	2	8	8	3
5920	279	3470	501	1315	636	779	1577	1887	371	851
54979	2	138	12	0	31	143	21	460	1	214
11145	286	261	2080	893	1859	220	2116	502	873	132
105369335	0	0	0	0	0	0	0	0	0	0
107984336	0	0	0	0	0	0	0	0	0	0
25923	121	536	376	724	1029	535	1244	1351	405	281
10313	3	3	1	7	12	13	19	25	4	14
65998	11	18	10	83	18	4	21	4	38	16
144097	95	44	144	210	401	60	415	133	170	54
2011	496	1186	584	726	1186	545	1130	1040	512	874
283248	58	25	86	16	62	16	82	51	53	27
79829	99	190	172	137	153	92	255	219	174	158
1351	1421	1418	1267	1075	1559	2566	1680	2871	1066	2267
55611	817	1017	1794	707	1431	945	1510	1437	832	912
28992	159	114	440	242	429	134	243	174	187	218
101927673	0	0	0	0	0	0	0	0	0	0
23769	1	0	6	0	2	0	0	0	0	0
105369339	0	0	0	0	0	0	0	0	0	0
10963	1062	564	1872	885	1962	749	2337	979	920	841
83706	127	106	377	72	169	102	268	183	247	237
83707	118	107	144	61	112	128	74	172	64	101
84304	169	243	196	115	146	209	126	255	109	275
3338	153	267	264	278	369	206	285	426	266	281
7423	210	322	389	2021	420	197	486	372	743	220
2286	354	625	327	728	424	287	450	645	522	957
114841035	354	625	327	728	424	287	450	645	522	957
26472	649	656	1482	747	2146	598	1464	701	1154	597
105369340	0	0	1	0	1	1	1	1	1	0
5331	163	413	316	151	307	183	675	476	301	411
572	166	471	251	504	257	330	316	631	238	292
56834	152	450	231	480	251	311	307	607	218	269
50801	8	1	17	1	0	0	1	1	0	0
106780802	9	2	17	1	6	2	3	1	1	3
25858	2	1	0	0	6	2	2	1	1	3
2101	1547	2068	1012	527	969	1290	810	1186	713	1878
51504	3865	1240	5393	3318	4570	1416	3658	2263	2135	851
25824	13255	5080	11564	2470	7454	8740	4893	7986	5715	7030
102723878	0	0	0	0	0	1	0	0	0	0
283234	79	103	25	67	101	66	78	55	110	142
102466815	0	0	0	0	0	0	0	0	0	0
8986	228	307	173	254	339	129	500	265	269	244
100302280	0	0	0	0	0	0	0	0	0	0
107984366	0	0	0	0	0	0	0	0	0	0
105369341	0	0	0	0	0	0	0	0	0	0
100996455	0	0	0	0	0	0	0	0	0	0
55867	6	1	4	0	15	0	5	0	0	0
116085	0	0	0	0	0	0	0	0	0	0
9379	4	2	3	31	12	0	17	7	36	0
107984337	0	0	0	0	0	0	1	0	0	0
10235	29	74	53	458	140	86	145	160	71	54
